Date,Chemical,Crop,Rate,Chemical
2/15/2001,0.00071245,Almond,Section Level Rate,Chlorpyrifos
2/16/2001,0.00070024,Almond,Section Level Rate,Chlorpyrifos
2/17/2001,0.00068812,Almond,Section Level Rate,Chlorpyrifos
2/18/2001,0.00067628,Almond,Section Level Rate,Chlorpyrifos
2/19/2001,0.00066463,Almond,Section Level Rate,Chlorpyrifos
2/20/2001,0.00065315,Almond,Section Level Rate,Chlorpyrifos
2/21/2001,0.00064188,Almond,Section Level Rate,Chlorpyrifos
2/22/2001,0.00063078,Almond,Section Level Rate,Chlorpyrifos
2/23/2001,0.00061985,Almond,Section Level Rate,Chlorpyrifos
2/24/2001,0.00060918,Almond,Section Level Rate,Chlorpyrifos
2/25/2001,0.00059866,Almond,Section Level Rate,Chlorpyrifos
2/26/2001,0.00058817,Almond,Section Level Rate,Chlorpyrifos
2/27/2001,0.00057811,Almond,Section Level Rate,Chlorpyrifos
2/28/2001,0.00056817,Almond,Section Level Rate,Chlorpyrifos
3/1/2001,0.00055836,Almond,Section Level Rate,Chlorpyrifos
3/2/2001,0.0005487,Almond,Section Level Rate,Chlorpyrifos
3/3/2001,0.00053924,Almond,Section Level Rate,Chlorpyrifos
3/4/2001,0.00052993,Almond,Section Level Rate,Chlorpyrifos
3/5/2001,0.00052064,Almond,Section Level Rate,Chlorpyrifos
3/6/2001,0.00051159,Almond,Section Level Rate,Chlorpyrifos
3/7/2001,0.00050289,Almond,Section Level Rate,Chlorpyrifos
3/8/2001,0.00049426,Almond,Section Level Rate,Chlorpyrifos
3/9/2001,0.0004857,Almond,Section Level Rate,Chlorpyrifos
3/10/2001,0.00047724,Almond,Section Level Rate,Chlorpyrifos
3/11/2001,0.00046906,Almond,Section Level Rate,Chlorpyrifos
3/12/2001,0.00046099,Almond,Section Level Rate,Chlorpyrifos
3/13/2001,0.00045296,Almond,Section Level Rate,Chlorpyrifos
3/14/2001,0.00044501,Almond,Section Level Rate,Chlorpyrifos
3/15/2001,0.00043745,Almond,Section Level Rate,Chlorpyrifos
3/16/2001,0.00042993,Almond,Section Level Rate,Chlorpyrifos
3/17/2001,0.00042247,Almond,Section Level Rate,Chlorpyrifos
3/18/2001,0.00041505,Almond,Section Level Rate,Chlorpyrifos
3/19/2001,0.00040797,Almond,Section Level Rate,Chlorpyrifos
3/20/2001,0.00040096,Almond,Section Level Rate,Chlorpyrifos
3/21/2001,0.00039401,Almond,Section Level Rate,Chlorpyrifos
3/22/2001,1.0202,Almond,Section Level Rate,Chlorpyrifos
3/23/2001,0.024872,Almond,Section Level Rate,Chlorpyrifos
3/24/2001,0.0012741,Almond,Section Level Rate,Chlorpyrifos
3/25/2001,0.00067536,Almond,Section Level Rate,Chlorpyrifos
3/26/2001,0.00064932,Almond,Section Level Rate,Chlorpyrifos
3/27/2001,0.00063772,Almond,Section Level Rate,Chlorpyrifos
3/28/2001,0.00062667,Almond,Section Level Rate,Chlorpyrifos
3/29/2001,0.00061581,Almond,Section Level Rate,Chlorpyrifos
3/30/2001,1.448,Almond,Section Level Rate,Chlorpyrifos
3/31/2001,0.92205,Almond,Section Level Rate,Chlorpyrifos
4/1/2001,0.023113,Almond,Section Level Rate,Chlorpyrifos
4/2/2001,0.0017913,Almond,Section Level Rate,Chlorpyrifos
4/3/2001,0.0012394,Almond,Section Level Rate,Chlorpyrifos
4/4/2001,0.001205,Almond,Section Level Rate,Chlorpyrifos
4/5/2001,0.0011837,Almond,Section Level Rate,Chlorpyrifos
4/6/2001,0.0011631,Almond,Section Level Rate,Chlorpyrifos
4/7/2001,0.0011427,Almond,Section Level Rate,Chlorpyrifos
4/8/2001,0.0011225,Almond,Section Level Rate,Chlorpyrifos
4/9/2001,0.0011033,Almond,Section Level Rate,Chlorpyrifos
4/10/2001,0.0010836,Almond,Section Level Rate,Chlorpyrifos
4/11/2001,0.001065,Almond,Section Level Rate,Chlorpyrifos
4/12/2001,0.0010465,Almond,Section Level Rate,Chlorpyrifos
4/13/2001,0.0010282,Almond,Section Level Rate,Chlorpyrifos
4/14/2001,0.0010102,Almond,Section Level Rate,Chlorpyrifos
4/15/2001,0.00099263,Almond,Section Level Rate,Chlorpyrifos
4/16/2001,0.00097521,Almond,Section Level Rate,Chlorpyrifos
4/17/2001,0.00095811,Almond,Section Level Rate,Chlorpyrifos
4/18/2001,0.00094124,Almond,Section Level Rate,Chlorpyrifos
4/19/2001,0.00092474,Almond,Section Level Rate,Chlorpyrifos
4/20/2001,0.0009086,Almond,Section Level Rate,Chlorpyrifos
4/21/2001,0.00089265,Almond,Section Level Rate,Chlorpyrifos
4/22/2001,0.00087682,Almond,Section Level Rate,Chlorpyrifos
4/23/2001,0.00086148,Almond,Section Level Rate,Chlorpyrifos
4/24/2001,0.00084629,Almond,Section Level Rate,Chlorpyrifos
4/25/2001,0.00083133,Almond,Section Level Rate,Chlorpyrifos
4/26/2001,0.00081669,Almond,Section Level Rate,Chlorpyrifos
4/27/2001,0.00080223,Almond,Section Level Rate,Chlorpyrifos
4/28/2001,0.00078791,Almond,Section Level Rate,Chlorpyrifos
4/29/2001,0.00077397,Almond,Section Level Rate,Chlorpyrifos
4/30/2001,0.00076027,Almond,Section Level Rate,Chlorpyrifos
5/1/2001,0.00074678,Almond,Section Level Rate,Chlorpyrifos
5/2/2001,0.00073347,Almond,Section Level Rate,Chlorpyrifos
5/3/2001,0.00072034,Almond,Section Level Rate,Chlorpyrifos
5/4/2001,0.00070741,Almond,Section Level Rate,Chlorpyrifos
5/5/2001,0.00069461,Almond,Section Level Rate,Chlorpyrifos
5/6/2001,0.00068213,Almond,Section Level Rate,Chlorpyrifos
5/7/2001,0.00066988,Almond,Section Level Rate,Chlorpyrifos
5/8/2001,1.7894,Almond,Section Level Rate,Chlorpyrifos
5/9/2001,0.040318,Almond,Section Level Rate,Chlorpyrifos
5/10/2001,0.0021259,Almond,Section Level Rate,Chlorpyrifos
5/11/2001,0.0011563,Almond,Section Level Rate,Chlorpyrifos
5/12/2001,0.0011121,Almond,Section Level Rate,Chlorpyrifos
5/13/2001,0.0010912,Almond,Section Level Rate,Chlorpyrifos
5/14/2001,0.0010715,Almond,Section Level Rate,Chlorpyrifos
5/15/2001,0.0010521,Almond,Section Level Rate,Chlorpyrifos
5/16/2001,0.0010332,Almond,Section Level Rate,Chlorpyrifos
5/17/2001,0.0010144,Almond,Section Level Rate,Chlorpyrifos
5/18/2001,0.00099586,Almond,Section Level Rate,Chlorpyrifos
5/19/2001,0.00097785,Almond,Section Level Rate,Chlorpyrifos
5/20/2001,0.00095995,Almond,Section Level Rate,Chlorpyrifos
5/21/2001,0.00094229,Almond,Section Level Rate,Chlorpyrifos
5/22/2001,0.00092489,Almond,Section Level Rate,Chlorpyrifos
5/23/2001,1.1501,Almond,Section Level Rate,Chlorpyrifos
5/24/2001,0.027304,Almond,Section Level Rate,Chlorpyrifos
5/25/2001,0.0018532,Almond,Section Level Rate,Chlorpyrifos
5/26/2001,0.0012013,Almond,Section Level Rate,Chlorpyrifos
5/27/2001,1.9515,Almond,Section Level Rate,Chlorpyrifos
5/28/2001,0.046483,Almond,Section Level Rate,Chlorpyrifos
5/29/2001,0.0027919,Almond,Section Level Rate,Chlorpyrifos
5/30/2001,0.0016804,Almond,Section Level Rate,Chlorpyrifos
5/31/2001,0.0016234,Almond,Section Level Rate,Chlorpyrifos
6/1/2001,0.0015933,Almond,Section Level Rate,Chlorpyrifos
6/2/2001,5.2523,Almond,Section Level Rate,Chlorpyrifos
6/3/2001,0.070804,Almond,Section Level Rate,Chlorpyrifos
6/4/2001,0.0046834,Almond,Section Level Rate,Chlorpyrifos
6/5/2001,0.0029924,Almond,Section Level Rate,Chlorpyrifos
6/6/2001,0.0028981,Almond,Section Level Rate,Chlorpyrifos
6/7/2001,0.0028442,Almond,Section Level Rate,Chlorpyrifos
6/8/2001,0.0027919,Almond,Section Level Rate,Chlorpyrifos
6/9/2001,0.0027407,Almond,Section Level Rate,Chlorpyrifos
6/10/2001,0.0026905,Almond,Section Level Rate,Chlorpyrifos
6/11/2001,0.0026409,Almond,Section Level Rate,Chlorpyrifos
6/12/2001,0.002592,Almond,Section Level Rate,Chlorpyrifos
6/13/2001,0.0025446,Almond,Section Level Rate,Chlorpyrifos
6/14/2001,0.0024976,Almond,Section Level Rate,Chlorpyrifos
6/15/2001,0.0024512,Almond,Section Level Rate,Chlorpyrifos
6/16/2001,0.0024057,Almond,Section Level Rate,Chlorpyrifos
6/17/2001,5.5471,Almond,Section Level Rate,Chlorpyrifos
6/18/2001,0.058815,Almond,Section Level Rate,Chlorpyrifos
6/19/2001,0.0052063,Almond,Section Level Rate,Chlorpyrifos
6/20/2001,0.0038076,Almond,Section Level Rate,Chlorpyrifos
6/21/2001,0.0037019,Almond,Section Level Rate,Chlorpyrifos
6/22/2001,0.0036311,Almond,Section Level Rate,Chlorpyrifos
6/23/2001,0.0035644,Almond,Section Level Rate,Chlorpyrifos
6/24/2001,0.46995,Almond,Section Level Rate,Chlorpyrifos
6/25/2001,0.014351,Almond,Section Level Rate,Chlorpyrifos
6/26/2001,0.0037693,Almond,Section Level Rate,Chlorpyrifos
6/27/2001,0.0034415,Almond,Section Level Rate,Chlorpyrifos
6/28/2001,0.0033691,Almond,Section Level Rate,Chlorpyrifos
6/29/2001,0.0033057,Almond,Section Level Rate,Chlorpyrifos
6/30/2001,0.0032414,Almond,Section Level Rate,Chlorpyrifos
7/1/2001,0.0031766,Almond,Section Level Rate,Chlorpyrifos
7/2/2001,0.0031154,Almond,Section Level Rate,Chlorpyrifos
7/3/2001,0.0030579,Almond,Section Level Rate,Chlorpyrifos
7/4/2001,0.0029995,Almond,Section Level Rate,Chlorpyrifos
7/5/2001,0.002941,Almond,Section Level Rate,Chlorpyrifos
7/6/2001,0.0028847,Almond,Section Level Rate,Chlorpyrifos
7/7/2001,0.00283,Almond,Section Level Rate,Chlorpyrifos
7/8/2001,0.002775,Almond,Section Level Rate,Chlorpyrifos
7/9/2001,0.0027221,Almond,Section Level Rate,Chlorpyrifos
7/10/2001,0.0026697,Almond,Section Level Rate,Chlorpyrifos
7/11/2001,0.0092429,Almond,Section Level Rate,Chlorpyrifos
7/12/2001,0.002732,Almond,Section Level Rate,Chlorpyrifos
7/13/2001,0.0025242,Almond,Section Level Rate,Chlorpyrifos
7/14/2001,0.002472,Almond,Section Level Rate,Chlorpyrifos
7/15/2001,0.002425,Almond,Section Level Rate,Chlorpyrifos
7/16/2001,0.0023792,Almond,Section Level Rate,Chlorpyrifos
7/17/2001,0.0023341,Almond,Section Level Rate,Chlorpyrifos
7/18/2001,0.0022887,Almond,Section Level Rate,Chlorpyrifos
7/19/2001,0.0022448,Almond,Section Level Rate,Chlorpyrifos
7/20/2001,0.0022026,Almond,Section Level Rate,Chlorpyrifos
7/21/2001,0.0021602,Almond,Section Level Rate,Chlorpyrifos
7/22/2001,0.0021182,Almond,Section Level Rate,Chlorpyrifos
7/23/2001,0.0020775,Almond,Section Level Rate,Chlorpyrifos
7/24/2001,0.0020371,Almond,Section Level Rate,Chlorpyrifos
7/25/2001,0.0019983,Almond,Section Level Rate,Chlorpyrifos
7/26/2001,0.0019589,Almond,Section Level Rate,Chlorpyrifos
7/27/2001,0.0019215,Almond,Section Level Rate,Chlorpyrifos
7/28/2001,0.0018859,Almond,Section Level Rate,Chlorpyrifos
7/29/2001,0.0018494,Almond,Section Level Rate,Chlorpyrifos
7/30/2001,0.0018142,Almond,Section Level Rate,Chlorpyrifos
7/31/2001,0.0017802,Almond,Section Level Rate,Chlorpyrifos
8/1/2001,0.001746,Almond,Section Level Rate,Chlorpyrifos
8/2/2001,0.0017115,Almond,Section Level Rate,Chlorpyrifos
8/3/2001,0.0016784,Almond,Section Level Rate,Chlorpyrifos
8/4/2001,0.0016465,Almond,Section Level Rate,Chlorpyrifos
8/5/2001,0.0016148,Almond,Section Level Rate,Chlorpyrifos
8/6/2001,0.0015833,Almond,Section Level Rate,Chlorpyrifos
8/7/2001,0.0015522,Almond,Section Level Rate,Chlorpyrifos
8/8/2001,0.0015223,Almond,Section Level Rate,Chlorpyrifos
8/9/2001,0.0014926,Almond,Section Level Rate,Chlorpyrifos
8/10/2001,0.0014634,Almond,Section Level Rate,Chlorpyrifos
8/11/2001,0.0014348,Almond,Section Level Rate,Chlorpyrifos
8/12/2001,0.0014067,Almond,Section Level Rate,Chlorpyrifos
8/13/2001,0.0013794,Almond,Section Level Rate,Chlorpyrifos
8/14/2001,0.0013523,Almond,Section Level Rate,Chlorpyrifos
8/15/2001,0.0013264,Almond,Section Level Rate,Chlorpyrifos
8/16/2001,0.0012998,Almond,Section Level Rate,Chlorpyrifos
8/17/2001,0.0012733,Almond,Section Level Rate,Chlorpyrifos
8/18/2001,0.0012487,Almond,Section Level Rate,Chlorpyrifos
8/19/2001,0.0012251,Almond,Section Level Rate,Chlorpyrifos
8/20/2001,0.0012008,Almond,Section Level Rate,Chlorpyrifos
8/21/2001,0.0011771,Almond,Section Level Rate,Chlorpyrifos
8/22/2001,0.0011542,Almond,Section Level Rate,Chlorpyrifos
8/23/2001,0.0011321,Almond,Section Level Rate,Chlorpyrifos
8/24/2001,0.0011096,Almond,Section Level Rate,Chlorpyrifos
8/25/2001,0.0010883,Almond,Section Level Rate,Chlorpyrifos
8/26/2001,0.0010666,Almond,Section Level Rate,Chlorpyrifos
8/27/2001,0.0010459,Almond,Section Level Rate,Chlorpyrifos
8/28/2001,0.0010256,Almond,Section Level Rate,Chlorpyrifos
8/29/2001,0.0010053,Almond,Section Level Rate,Chlorpyrifos
8/30/2001,0.00098607,Almond,Section Level Rate,Chlorpyrifos
8/31/2001,0.00096659,Almond,Section Level Rate,Chlorpyrifos
9/1/2001,0.020065,Almond,Section Level Rate,Chlorpyrifos
9/2/2001,0.001404,Almond,Section Level Rate,Chlorpyrifos
9/3/2001,0.00092885,Almond,Section Level Rate,Chlorpyrifos
9/4/2001,0.00089972,Almond,Section Level Rate,Chlorpyrifos
9/5/2001,0.00088169,Almond,Section Level Rate,Chlorpyrifos
9/6/2001,0.00086536,Almond,Section Level Rate,Chlorpyrifos
9/7/2001,0.00084864,Almond,Section Level Rate,Chlorpyrifos
9/8/2001,0.00083212,Almond,Section Level Rate,Chlorpyrifos
9/9/2001,0.00081609,Almond,Section Level Rate,Chlorpyrifos
9/10/2001,0.00080043,Almond,Section Level Rate,Chlorpyrifos
9/11/2001,0.00078494,Almond,Section Level Rate,Chlorpyrifos
9/12/2001,0.0007704,Almond,Section Level Rate,Chlorpyrifos
9/13/2001,0.00075566,Almond,Section Level Rate,Chlorpyrifos
9/14/2001,0.00074056,Almond,Section Level Rate,Chlorpyrifos
9/15/2001,0.00072672,Almond,Section Level Rate,Chlorpyrifos
9/16/2001,0.00071325,Almond,Section Level Rate,Chlorpyrifos
9/17/2001,0.00069987,Almond,Section Level Rate,Chlorpyrifos
9/18/2001,0.00068664,Almond,Section Level Rate,Chlorpyrifos
9/19/2001,0.00067342,Almond,Section Level Rate,Chlorpyrifos
9/20/2001,0.00066035,Almond,Section Level Rate,Chlorpyrifos
9/21/2001,1.2812,Almond,Section Level Rate,Chlorpyrifos
9/22/2001,0.021406,Almond,Section Level Rate,Chlorpyrifos
9/23/2001,0.0014924,Almond,Section Level Rate,Chlorpyrifos
9/24/2001,0.00098043,Almond,Section Level Rate,Chlorpyrifos
9/25/2001,2.7805,Almond,Section Level Rate,Chlorpyrifos
9/26/2001,0.01872,Almond,Section Level Rate,Chlorpyrifos
9/27/2001,0.0021147,Almond,Section Level Rate,Chlorpyrifos
9/28/2001,0.0016726,Almond,Section Level Rate,Chlorpyrifos
9/29/2001,0.0016308,Almond,Section Level Rate,Chlorpyrifos
9/30/2001,0.0016002,Almond,Section Level Rate,Chlorpyrifos
10/1/2001,0.0015707,Almond,Section Level Rate,Chlorpyrifos
10/2/2001,0.0015416,Almond,Section Level Rate,Chlorpyrifos
10/3/2001,0.0015128,Almond,Section Level Rate,Chlorpyrifos
10/4/2001,0.0014845,Almond,Section Level Rate,Chlorpyrifos
10/5/2001,0.0014569,Almond,Section Level Rate,Chlorpyrifos
10/6/2001,0.0014294,Almond,Section Level Rate,Chlorpyrifos
10/7/2001,0.0014024,Almond,Section Level Rate,Chlorpyrifos
10/8/2001,0.0013768,Almond,Section Level Rate,Chlorpyrifos
10/9/2001,0.0013518,Almond,Section Level Rate,Chlorpyrifos
10/10/2001,0.0013269,Almond,Section Level Rate,Chlorpyrifos
10/11/2001,0.0013024,Almond,Section Level Rate,Chlorpyrifos
10/12/2001,0.0012787,Almond,Section Level Rate,Chlorpyrifos
10/13/2001,0.0012551,Almond,Section Level Rate,Chlorpyrifos
10/14/2001,0.0012316,Almond,Section Level Rate,Chlorpyrifos
10/15/2001,0.0012085,Almond,Section Level Rate,Chlorpyrifos
10/16/2001,0.0011866,Almond,Section Level Rate,Chlorpyrifos
10/17/2001,0.0011645,Almond,Section Level Rate,Chlorpyrifos
10/18/2001,0.0011435,Almond,Section Level Rate,Chlorpyrifos
10/19/2001,0.0011228,Almond,Section Level Rate,Chlorpyrifos
10/20/2001,0.0011024,Almond,Section Level Rate,Chlorpyrifos
10/21/2001,0.0010822,Almond,Section Level Rate,Chlorpyrifos
10/22/2001,0.0010626,Almond,Section Level Rate,Chlorpyrifos
10/23/2001,0.0010431,Almond,Section Level Rate,Chlorpyrifos
10/24/2001,0.0010236,Almond,Section Level Rate,Chlorpyrifos
10/25/2001,0.0010051,Almond,Section Level Rate,Chlorpyrifos
10/26/2001,0.00098683,Almond,Section Level Rate,Chlorpyrifos
10/27/2001,0.00096895,Almond,Section Level Rate,Chlorpyrifos
10/28/2001,0.00095146,Almond,Section Level Rate,Chlorpyrifos
10/29/2001,0.00093432,Almond,Section Level Rate,Chlorpyrifos
10/30/2001,0.00091733,Almond,Section Level Rate,Chlorpyrifos
10/31/2001,0.00090073,Almond,Section Level Rate,Chlorpyrifos
11/1/2001,0.00088434,Almond,Section Level Rate,Chlorpyrifos
11/2/2001,0.00086824,Almond,Section Level Rate,Chlorpyrifos
11/3/2001,0.00085262,Almond,Section Level Rate,Chlorpyrifos
11/4/2001,0.00083728,Almond,Section Level Rate,Chlorpyrifos
11/5/2001,0.00082197,Almond,Section Level Rate,Chlorpyrifos
11/6/2001,0.00080716,Almond,Section Level Rate,Chlorpyrifos
11/7/2001,0.00079267,Almond,Section Level Rate,Chlorpyrifos
11/8/2001,0.00077848,Almond,Section Level Rate,Chlorpyrifos
11/9/2001,0.00076434,Almond,Section Level Rate,Chlorpyrifos
11/10/2001,0.00075062,Almond,Section Level Rate,Chlorpyrifos
11/11/2001,0.00073713,Almond,Section Level Rate,Chlorpyrifos
11/12/2001,0.00072393,Almond,Section Level Rate,Chlorpyrifos
11/13/2001,0.00071107,Almond,Section Level Rate,Chlorpyrifos
11/14/2001,0.00069834,Almond,Section Level Rate,Chlorpyrifos
11/15/2001,0.00068586,Almond,Section Level Rate,Chlorpyrifos
11/16/2001,0.00067361,Almond,Section Level Rate,Chlorpyrifos
11/17/2001,0.00066159,Almond,Section Level Rate,Chlorpyrifos
11/18/2001,0.00064977,Almond,Section Level Rate,Chlorpyrifos
11/19/2001,0.00063813,Almond,Section Level Rate,Chlorpyrifos
11/20/2001,0.00062669,Almond,Section Level Rate,Chlorpyrifos
11/21/2001,0.00061557,Almond,Section Level Rate,Chlorpyrifos
11/22/2001,0.00060467,Almond,Section Level Rate,Chlorpyrifos
11/23/2001,0.00059393,Almond,Section Level Rate,Chlorpyrifos
11/24/2001,0.00058331,Almond,Section Level Rate,Chlorpyrifos
11/25/2001,0.00057288,Almond,Section Level Rate,Chlorpyrifos
11/26/2001,0.039694,Almond,Section Level Rate,Chlorpyrifos
11/27/2001,0.0015142,Almond,Section Level Rate,Chlorpyrifos
11/28/2001,0.00057785,Almond,Section Level Rate,Chlorpyrifos
11/29/2001,0.00054481,Almond,Section Level Rate,Chlorpyrifos
11/30/2001,0.00053448,Almond,Section Level Rate,Chlorpyrifos
12/1/2001,0.56951,Almond,Section Level Rate,Chlorpyrifos
12/2/2001,0.010419,Almond,Section Level Rate,Chlorpyrifos
12/3/2001,0.00091034,Almond,Section Level Rate,Chlorpyrifos
12/4/2001,0.0006625,Almond,Section Level Rate,Chlorpyrifos
12/5/2001,0.00064492,Almond,Section Level Rate,Chlorpyrifos
12/6/2001,0.00063326,Almond,Section Level Rate,Chlorpyrifos
12/7/2001,0.00062201,Almond,Section Level Rate,Chlorpyrifos
12/8/2001,0.00061095,Almond,Section Level Rate,Chlorpyrifos
12/9/2001,0.015824,Almond,Section Level Rate,Chlorpyrifos
12/10/2001,0.00096736,Almond,Section Level Rate,Chlorpyrifos
12/11/2001,0.0005926,Almond,Section Level Rate,Chlorpyrifos
12/12/2001,0.00057317,Almond,Section Level Rate,Chlorpyrifos
12/13/2001,0.00056266,Almond,Section Level Rate,Chlorpyrifos
12/14/2001,0.0005527,Almond,Section Level Rate,Chlorpyrifos
12/15/2001,0.0080784,Almond,Section Level Rate,Chlorpyrifos
12/16/2001,0.00072113,Almond,Section Level Rate,Chlorpyrifos
12/17/2001,0.00053057,Almond,Section Level Rate,Chlorpyrifos
12/18/2001,0.46574,Almond,Section Level Rate,Chlorpyrifos
12/19/2001,0.0084999,Almond,Section Level Rate,Chlorpyrifos
12/20/2001,0.00082597,Almond,Section Level Rate,Chlorpyrifos
12/21/2001,0.00062427,Almond,Section Level Rate,Chlorpyrifos
12/22/2001,0.00060869,Almond,Section Level Rate,Chlorpyrifos
12/23/2001,0.00059782,Almond,Section Level Rate,Chlorpyrifos
12/24/2001,0.00058716,Almond,Section Level Rate,Chlorpyrifos
12/25/2001,0.0005769,Almond,Section Level Rate,Chlorpyrifos
12/26/2001,0.00056681,Almond,Section Level Rate,Chlorpyrifos
12/27/2001,0.00055682,Almond,Section Level Rate,Chlorpyrifos
12/28/2001,0.00054704,Almond,Section Level Rate,Chlorpyrifos
12/29/2001,0.00053745,Almond,Section Level Rate,Chlorpyrifos
12/30/2001,0.00052804,Almond,Section Level Rate,Chlorpyrifos
12/31/2001,0.00051881,Almond,Section Level Rate,Chlorpyrifos
1/1/1993,1.16E-02,Grapes,Max Labeled Rate,Chlorpyrifos
1/2/1993,2.76E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/3/1993,2.49E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/4/1993,2.44E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/5/1993,1.02E+00,Grapes,Max Labeled Rate,Chlorpyrifos
1/6/1993,2.57E-02,Grapes,Max Labeled Rate,Chlorpyrifos
1/7/1993,3.19E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/8/1993,2.58E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/9/1993,2.52E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/10/1993,2.48E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/11/1993,2.44E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/12/1993,2.39E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/13/1993,1.61E-01,Grapes,Max Labeled Rate,Chlorpyrifos
1/14/1993,1.11E-01,Grapes,Max Labeled Rate,Chlorpyrifos
1/15/1993,5.01E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/16/1993,2.37E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/17/1993,2.27E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/18/1993,2.23E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/19/1993,2.19E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/20/1993,2.15E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/21/1993,2.11E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/22/1993,1.03E-01,Grapes,Max Labeled Rate,Chlorpyrifos
1/23/1993,4.55E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/24/1993,2.10E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/25/1993,2.00E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/26/1993,1.96E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/27/1993,1.93E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/28/1993,1.90E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/29/1993,1.86E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/30/1993,1.83E-03,Grapes,Max Labeled Rate,Chlorpyrifos
1/31/1993,1.80E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/1/1993,1.77E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/2/1993,1.74E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/3/1993,1.71E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/4/1993,1.68E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/5/1993,1.65E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/6/1993,1.62E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/7/1993,1.59E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/8/1993,1.57E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/9/1993,1.54E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/10/1993,1.51E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/11/1993,1.49E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/12/1993,1.46E-03,Grapes,Max Labeled Rate,Chlorpyrifos
2/13/1993,1.93E-01,Grapes,Max Labeled Rate,Chlorpyrifos
